id,type,cycle,watering,seeds,maintenance,growth_rate,drought_tolerant,salt_tolerant,thorny,invasive,tropical,indoor,care_level,flowers,edible_fruit,poisonous_to_humans,poisonous_to_pets,dimension_min,dimension_max,attracts_squirrels,attracts_birds,attracts_bees,attracts_butterflies,attracts_hummingbirds,hardiness_min,hardiness_max,sunlight_simplified
7708,Needled Evergreen,Perennial,Average,0,Low,Low,True,False,True,False,False,False,Moderate,True,False,1,1,914.4,1828.8,False,False,False,False,False,6,7,Partial Shade
7709,Needled Evergreen,Perennial,Average,0,Low,Low,False,False,True,False,False,False,Moderate,True,False,1,1,152.4,243.84,False,False,False,False,False,5,7,Partial Shade
7710,Needled Evergreen,Perennial,Average,0,Low,Low,False,False,True,False,False,False,Moderate,True,False,1,1,121.92,152.4,False,False,False,False,False,6,7,Partial Shade
7711,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,304.8,365.76,False,False,False,False,False,6,7,Partial Shade
7712,Needled Evergreen,Perennial,Average,0,Low,Low,False,True,True,False,False,False,Moderate,True,False,1,1,91.44,121.92,False,False,False,False,False,6,7,Partial Shade
7713,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,914.4,1524.0,False,False,False,False,False,4,7,Partial Shade
7714,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,121.92,182.88,False,False,False,False,False,4,7,Partial Shade
7715,Needled Evergreen,Perennial,Average,1,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,304.8,762.0,False,False,False,False,False,4,7,Partial Shade
7716,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,304.8,914.4,False,False,False,False,False,4,7,Partial Shade
7717,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,,True,False,1,1,91.44,121.92,False,False,False,False,False,4,7,Partial Shade
7718,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,30.48,76.2,False,False,False,False,False,4,7,Partial Shade
7719,Needled Evergreen,Perennial,Average,0,Low,Low,False,True,True,False,False,False,Low,True,False,1,1,60.96,91.44,False,False,False,False,False,4,7,Partial Shade
7720,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,False,False,False,False,Low,True,False,1,1,304.8,609.6,False,False,False,False,False,4,7,Partial Shade
7721,Needled Evergreen,Perennial,Minimal,0,Moderate,Low,False,False,True,False,False,False,Moderate,True,False,1,1,365.76,548.64,False,False,False,False,False,8,10,Partial Shade
7722,Needled Evergreen,Perennial,Average,1,Low,Low,False,True,True,False,False,False,Moderate,True,False,1,1,60.96,609.6,False,True,False,False,False,4,7,Partial Shade
7723,Needled Evergreen,Perennial,Average,0,Low,High,True,True,True,False,False,False,Moderate,True,False,1,1,243.84,304.8,False,False,False,False,False,5,7,Partial Shade
7724,Needled Evergreen,Perennial,Average,0,Low,Low,False,True,True,False,False,False,Moderate,True,False,1,1,243.84,304.8,False,False,False,False,False,4,7,Partial Shade
7725,Needled Evergreen,Perennial,Average,0,Low,High,False,True,True,False,False,False,Moderate,True,False,1,1,182.88,304.8,False,False,False,False,False,4,7,Partial Shade
7726,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,,True,False,1,1,91.44,121.92,False,False,False,False,False,4,7,Partial Shade
7727,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Low,True,False,1,1,30.48,45.72,False,False,False,False,False,4,7,Partial Shade
7728,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,365.76,457.2,False,False,False,False,False,4,7,Partial Shade
7729,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,91.44,121.92,False,False,False,False,False,4,7,Partial Shade
7730,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,243.84,457.2,False,False,False,False,False,4,7,Partial Shade
7731,Needled Evergreen,Perennial,Average,0,Low,Low,False,True,True,False,False,False,,True,False,1,1,365.76,609.6,False,False,False,False,False,4,7,Partial Shade
7732,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,182.88,243.84,False,False,False,False,False,4,7,Partial Shade
7733,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,1,1,182.88,365.76,False,False,False,False,False,4,7,Partial Shade
7734,Needled Evergreen,Perennial,Average,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,91.44,121.92,False,False,False,False,False,4,8,Partial Shade
7735,Needled Evergreen,Perennial,Average,0,Low,Low,False,True,True,False,False,False,Moderate,True,False,1,1,91.44,182.88,False,False,False,False,False,4,7,Partial Shade
7736,Needled Evergreen,Perennial,Average,0,Low,Low,False,True,True,False,False,False,Moderate,True,False,1,1,182.88,457.2,False,True,False,False,False,5,7,Partial Shade
7737,Broadleaf Evergreen,Perennial,Average,1,Moderate,Low,True,True,True,True,False,False,Moderate,True,True,0,0,60.96,182.88,False,False,False,False,False,10,11,Full Sun
7738,Broadleaf Evergreen,Perennial,Average,0,Low,Low,True,True,False,True,False,False,Moderate,True,True,0,0,91.44,152.4,False,False,False,True,False,9,11,Full Sun
7739,Tree,Perennial,Average,0,Low,High,True,True,False,False,True,False,Moderate,True,False,0,0,1828.8,2438.4,False,False,False,True,False,10,12,Partial Shade
7740,Flower,Perennial,Average,0,Low,High,False,False,False,True,False,False,Moderate,True,False,0,0,121.92,182.88,False,True,False,True,False,3,7,Partial Shade
7741,Flower,Perennial,Frequent,1,Low,High,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,60.96,False,False,False,False,False,4,7,Partial Shade
7742,Shrub,Perennial,Minimal,0,Low,High,True,True,False,True,False,False,Moderate,True,False,0,1,30.48,60.96,False,False,False,True,False,3,9,Full Sun
7743,Tree,Perennial,Average,1,Low,High,True,True,True,True,True,True,Moderate,True,True,0,0,2286.0,2743.2,False,False,False,False,False,10,11,Partial Shade
7744,Broadleaf Evergreen,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,152.4,182.88,False,False,False,False,False,7,9,Partial Shade
7745,Tree,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,914.4,1219.2,False,False,False,False,False,6,7,Partial Shade
7746,Tree,Perennial,Average,1,Low,High,True,False,False,False,False,False,Moderate,True,False,0,0,762.0,914.4,False,True,False,False,False,4,8,Full Sun
7747,Herb,Annual,Average,0,Low,Low,True,True,False,True,False,False,Moderate,True,False,0,0,30.48,60.96,False,False,False,False,False,2,11,Full Sun
7748,Broadleaf Evergreen,Perennial,Average,0,Low,High,True,False,True,False,False,False,Moderate,True,False,0,0,121.92,365.76,False,False,False,False,False,8,10,Full Sun
7749,Broadleaf Evergreen,Perennial,Minimal,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,7.62,7.62,False,False,False,False,False,7,10,Full Sun
7750,Shrub,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,45.72,91.44,False,False,False,False,False,4,9,Partial Shade
7751,Broadleaf Evergreen,Perennial,Minimal,0,Moderate,Low,True,True,True,False,False,False,Moderate,True,False,0,0,22.86,30.48,False,False,False,False,False,5,9,Full Sun
7752,Broadleaf Evergreen,Perennial,Minimal,0,Moderate,Low,False,True,False,False,False,False,Low,True,False,0,0,15.24,22.86,False,False,False,False,False,5,9,Full Sun
7753,Broadleaf Evergreen,Perennial,Minimal,0,Low,Low,True,True,True,False,False,False,,True,False,0,0,121.92,213.36,False,False,False,False,False,8,10,Full Sun
7754,Shrub,Perennial,Minimal,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,7.62,30.48,False,False,False,False,False,6,9,Full Sun
7755,Shrub,Perennial,Frequent,1,Low,High,True,True,False,True,False,False,Moderate,True,True,0,0,182.88,304.8,False,False,False,False,False,6,10,Full Sun
7756,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,60.96,91.44,False,False,False,False,False,5,8,Partial Shade
7757,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,121.92,182.88,False,False,False,False,False,5,9,Partial Shade
7758,Herb,Perennial,Average,0,Moderate,Low,True,False,False,False,False,False,Moderate,True,False,0,0,91.44,152.4,False,False,False,False,False,6,9,Partial Shade
7759,Herb,Perennial,Average,0,Moderate,Low,False,False,False,False,False,False,Moderate,True,False,0,0,91.44,152.4,False,False,False,False,False,4,7,Partial Shade
7760,Herb,Perennial,Average,0,Moderate,Low,True,False,False,False,False,False,Moderate,True,False,0,0,91.44,152.4,False,False,False,False,False,4,7,Partial Shade
7761,Herb,Perennial,Average,0,Moderate,Low,True,False,False,False,False,False,Moderate,True,False,0,0,60.96,152.4,False,False,False,False,False,4,7,Partial Shade
7762,Herb,Perennial,Average,0,Moderate,Low,False,False,False,False,False,False,Moderate,True,False,0,0,30.48,60.96,False,False,False,False,False,4,7,Partial Shade
7763,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,91.44,121.92,False,False,False,False,False,5,7,Partial Shade
7764,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,60.96,121.92,False,False,False,False,False,5,8,Full Sun
7765,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,60.96,121.92,False,False,False,False,False,5,8,Partial Shade
7766,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,30.48,76.2,False,False,False,False,False,5,8,Partial Shade
7767,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,,True,False,0,0,7.62,15.24,False,False,False,False,False,5,8,Partial Shade
7768,Herb,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,30.48,91.44,False,False,False,False,False,3,7,Partial Shade
7769,Herb,Perennial,Frequent,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,91.44,213.36,False,False,False,True,False,3,8,Full Shade
7770,Herb,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,121.92,182.88,False,False,False,False,False,4,7,Partial Shade
7771,Herb,Perennial,Average,0,Moderate,Low,True,False,False,True,False,False,,True,False,0,0,45.72,76.2,False,False,False,False,False,7,9,Partial Shade
7772,Herb,Perennial,Average,0,Moderate,Low,True,False,False,False,False,False,Moderate,True,False,0,0,91.44,152.4,False,False,False,False,False,5,9,Partial Shade
7773,Herb,Perennial,Minimal,0,Moderate,Low,False,False,False,False,False,False,Moderate,True,False,0,0,15.24,22.86,False,False,False,False,False,4,8,Partial Shade
7774,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,30.48,76.2,False,False,False,False,False,3,9,Partial Shade
7775,Fern,Perennial,Frequent,0,Low,Low,False,True,False,False,False,False,Moderate,True,False,0,0,45.72,60.96,False,False,False,False,False,3,8,Full Shade
7776,Broadleaf Evergreen,Perennial,Average,1,Moderate,High,False,True,False,False,True,False,Moderate,True,True,0,0,609.6,914.4,False,False,False,False,False,11,12,Partial Shade
7777,Herb,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,91.44,152.4,False,False,False,False,False,4,9,Full Sun
7778,Needled Evergreen,Perennial,Average,0,Low,High,False,False,False,False,False,False,Low,True,False,0,0,1219.2,1828.8,False,False,False,False,False,5,8,Partial Shade
7779,Needled Evergreen,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Low,True,False,0,0,457.2,914.4,False,False,False,False,False,5,8,Partial Shade
7780,Needled Evergreen,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Low,True,False,0,0,30.48,60.96,False,False,False,False,False,5,7,Partial Shade
7781,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,True,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7782,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,False,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7783,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7784,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7785,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7786,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,False,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7787,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7788,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7789,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7790,Needled Evergreen,Perennial,Average,0,Low,Moderate,True,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7791,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7792,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7793,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7794,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7795,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7796,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7797,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,False,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7798,Needled Evergreen,Perennial,Minimal,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7799,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7800,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7801,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7802,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,False,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7803,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7804,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7805,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7806,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7807,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7808,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,True,False,False,False,False,False,Low,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
7809,Needled Evergreen,Perennial,Frequent,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,609.6,1219.2,False,False,False,False,False,2,7,Partial Shade
